,Agent,sample_id,sample_size,sample,mu,sd
367,3,40,26,"[1.6709575162238939, 1.6185697381974025, 1.6146527198816638, 1.6971541213565589, 1.5602443462771172, 1.6602281428758945, 1.8247012175286668, 1.5203531691884602, 1.7444822778365399, 1.5664706252132812, 1.6593197832608555, 1.8331893868592481, 1.550159371475739, 1.6550739390798088, 1.7095024059459716, 1.5324094257015435, 1.4555183076343048, 1.690754305178931, 1.8506746671034335, 1.7772950981902667, 1.669198904750602, 1.7030055232973458, 1.7114411300191055, 1.6957116522853908, 1.6963891933856263, 1.6592526926129778]",1.6699287454361653,0.10389971065045701
368,4,0,29,"[1.4554926280386102, 1.4681248694643092, 1.4172251680645116, 1.403565347956832, 1.3689274104206082, 1.3733114228912917, 1.831027665260251, 1.4942009659336626, 1.348638066316581, 1.3056575562648403, 1.5409456333913263, 1.5204407892870682, 1.4385861913080285, 1.5391305427202193, 1.6676045812490297, 1.6286411230303763, 1.556866845115701, 1.4821873142924264, 1.4491499325250476, 1.4414967774492071, 1.6431385299405512, 1.523141208602671, 1.5599880501105061, 1.45946040111144, 1.192479673914776, 1.3901237618830335, 1.336721950990433, 1.2631290728449776, 1.4730147226956594]",1.4999293893755405,0.13534343737505172
369,4,1,22,"[1.5304628629975046, 1.6256658206462835, 1.520871523627603, 1.5570032802231215, 1.4507053243087447, 1.440434067914147, 1.5641481880581038, 1.4144593527156903, 1.3547300945597631, 1.4034866215242332, 1.571802891484549, 1.4251445938593987, 1.4780381134525962, 1.6332373886399818, 1.4321000602387148, 1.4038437729095579, 1.7737557085988356, 1.7619315680947534, 1.2511005871634429, 1.3995050969228624, 1.4778899833342831, 1.438018139683567]",1.4999293893755405,0.13534343737505172
370,4,2,23,"[1.3586741202691228, 1.5033700853284397, 1.277171366388565, 1.248924638538893, 1.4155513481972195, 1.4988703710436477, 1.4865895105159863, 1.4172058987725284, 1.5185005430127998, 1.463380195057377, 1.67480689635187, 1.5406443911940504, 1.5227986842601084, 1.543278500606738, 1.6183980478019757, 1.2883974904936801, 1.4931747871933134, 1.4859844002386497, 1.3898000110332416, 1.5689100437873598, 1.2196036320344414, 1.374835067837624, 1.6591583588253205]",1.4999293893755405,0.13534343737505172
371,4,3,22,"[1.5900711739482127, 1.4631591934341717, 1.7068351502652317, 1.5063229735134052, 1.8794260293800695, 1.5888842468598612, 1.6391218090171975, 1.6172391483276678, 1.7443421068376677, 1.5287947074440742, 1.6479104389889956, 1.5191980341917606, 1.4424387149807676, 1.5854907536898022, 1.6522391266649032, 1.3179593725921368, 1.3710771146200433, 1.5893781803197853, 1.33382692933037, 1.6494559227937662, 1.721893483962254, 1.7384851462804414]",1.4999293893755405,0.13534343737505172
372,4,4,21,"[1.5144477491338906, 1.393944686014556, 1.5764623326440472, 1.3607117752049174, 1.7937927657222223, 1.3660989784825393, 1.5429131473033946, 1.59436852369085, 1.651892264799655, 1.5203522719842748, 1.7510353548322808, 1.4956101806613111, 1.59024382231658, 1.5915619858120196, 1.5027235076154009, 1.4048126840057853, 1.7584266612173844, 1.6930514938106167, 1.3133452700721817, 1.2805409268404762, 1.4287293936624372]",1.4999293893755405,0.13534343737505172
373,4,5,24,"[1.438321229531986, 1.7482763771658363, 1.4335270408634166, 1.5257305616267804, 1.450956023268969, 1.744511786720029, 1.4707613330704183, 1.6590496615075978, 1.3328312739483206, 1.3251654986354766, 1.3306668495284908, 1.70651760644285, 1.6888327146202835, 1.6157904829340668, 1.5563974699766354, 1.3658299416085504, 1.4821127408253456, 1.488791548700089, 1.6001844671811565, 1.4666226225053585, 1.38227329854905, 1.4824053551920415, 1.4969760054252355, 1.47524093772377]",1.4999293893755405,0.13534343737505172
374,4,6,27,"[1.408208828304648, 1.656782533431838, 1.603135767088141, 1.732798286666344, 1.5310954910795593, 1.6558038521979146, 1.6720324732334273, 1.357335478732939, 1.6589080709028552, 1.3466513767145822, 1.3535829034642115, 1.723016003974766, 1.5917518219353763, 1.4140663630731953, 1.39100925073464, 1.7552184572273934, 1.49654874890443, 1.5662260155567687, 1.4600397246163979, 1.2509505982175082, 1.296741736597081, 1.353308908798285, 1.3249497588621435, 1.31456083170393, 1.6119573271267271, 1.520263882210289, 1.5064302805677325]",1.4999293893755405,0.13534343737505172
375,4,7,23,"[1.2359403871774, 1.3369489156890735, 1.5682885351792584, 1.4247945225917946, 1.4089178731050624, 1.374276600647905, 1.1389419567547725, 1.54943839406453, 1.6067515946224684, 1.5338351133298456, 1.4773128496494647, 1.2659171479487525, 1.5720780093545343, 1.2895156554784304, 1.4344367685962103, 1.7072534911307307, 1.4308039109777946, 1.7881360699844182, 1.3667501797078052, 1.6391767147824723, 1.384907121826996, 1.5408906393443338, 1.6655678356306758]",1.4999293893755405,0.13534343737505172
376,4,8,29,"[1.3047218766094963, 1.592425179225964, 1.5631732744219375, 1.550404078135688, 1.3408109956549632, 1.6119557226530987, 1.3841794625836368, 1.672397344862206, 1.652249714190268, 1.361691884538688, 1.4580070623418748, 1.3847098571454057, 1.4299386305323238, 1.222789598093183, 1.5223610531007563, 1.365676993663619, 1.54623031742131, 1.4155324704743175, 1.397899161889242, 1.3589931366272565, 1.545075180281043, 1.7802932756355703, 1.5182814114739416, 1.6881328354687017, 1.625264906912813, 1.4918521973009498, 1.6576841777605449, 1.5855037387027442, 1.5615540839985669]",1.4999293893755405,0.13534343737505172
377,4,9,29,"[1.3650266584544843, 1.414629175787836, 1.802331373231199, 1.5416291815338197, 1.3890491696918748, 1.6484334614550404, 1.6109778130633379, 1.5934933371107434, 1.5767511615771324, 1.4593583929970178, 1.4040626788025896, 1.4219502692575614, 1.585036831582714, 1.3474242907021166, 1.5212056119944557, 1.4292932619899266, 1.2318841814113672, 1.3438705253934509, 1.4812340959060897, 1.3746939450858584, 1.483518904886401, 1.1123109650913012, 1.5153736182970403, 1.3533756525665037, 1.6448044967613062, 1.4894415064012034, 1.4128938605247994, 1.4856159229397174, 1.4547908710065673]",1.4999293893755405,0.13534343737505172
378,4,10,26,"[1.6352697451877634, 1.5442510063825503, 1.3488018583023038, 1.515857560983267, 1.4668557673983813, 1.4673650043459765, 1.5323345888316153, 1.6098543302552584, 1.2822888962624317, 1.6192355000577692, 1.7959178292826268, 1.5307789268200516, 1.2945058750541092, 1.4418006368048684, 1.3429161824152827, 1.4965675137358208, 1.5303189847171812, 1.5800034086641426, 1.3806087435535153, 1.5778281318521035, 1.5473550865727297, 1.64440699269626, 1.4479993499245782, 1.583609899674687, 1.4899920849598598, 1.446532356851963]",1.4999293893755405,0.13534343737505172
379,4,11,29,"[1.2160690088951183, 1.575958150328908, 1.234522262018039, 1.4298270846912329, 1.4604078238586593, 1.566349260767808, 1.3376289772238295, 1.6392158645957307, 1.5812969373455201, 1.6646799014348943, 1.4296363361419249, 1.6318138426598516, 1.6251407724642488, 1.3817288175038556, 1.4916902887678565, 1.6637862459251123, 1.4394386366852745, 1.4609114946654715, 1.6321795374613035, 1.113543226497713, 1.490952595988262, 1.7221794349111506, 1.6362675178986124, 1.318250781465829, 1.6069545972710364, 1.649437323887296, 1.4062363222135856, 1.483255070570816, 1.6862497540521328]",1.4999293893755405,0.13534343737505172
380,4,12,24,"[1.4466915901206077, 1.8372846519761987, 1.4946026191157316, 1.5283236858252784, 1.6444112448454546, 1.5691597443609548, 1.3794071090794686, 1.4077733936416925, 1.6132957521465443, 1.568973019795366, 1.5685778150706258, 1.445279883371388, 1.4268935610358833, 1.565725911045871, 1.3931593040326742, 1.4262544835167539, 1.597895423524825, 1.5529144144046367, 1.4136056516085143, 1.5071137547316087, 1.6850284588897746, 1.5506803516879502, 1.628061004985788, 1.4516900712897385]",1.4999293893755405,0.13534343737505172
381,4,13,22,"[1.6972408897579843, 1.6923750254428938, 1.5467794441317624, 1.4414949131431265, 1.6595810735576477, 1.3901051729944471, 1.4393344613153005, 1.7064682949408718, 1.356101111841894, 1.4319951858061744, 1.546020539420526, 1.4687392892695772, 1.0893829013213279, 1.6242994313444639, 1.427849086603702, 1.513271837856211, 1.4048289417364919, 1.4353538246767992, 1.7117543839969667, 1.6870276622076568, 1.5769631359305594, 1.3797326073194724]",1.4999293893755405,0.13534343737505172
382,4,14,26,"[1.5328658115438845, 1.495479717260183, 1.5919667861216469, 1.5764101160570785, 1.338243526668215, 1.4858959273466978, 1.6298749606006402, 1.5054818255338398, 1.5688050170437007, 1.6884415116173679, 1.3556050611460397, 1.610956840125309, 1.5317915721427173, 1.4247945956458479, 1.5344780419795938, 1.551957119131883, 1.5898389840050393, 1.5491720469361965, 1.4432431767981388, 1.569008274900408, 1.4922123224121715, 1.511187100625889, 1.5618682633068373, 1.634352992251011, 1.7347143462258203, 1.3724075427219837]",1.4999293893755405,0.13534343737505172
383,4,15,22,"[1.6484677979802915, 1.599512583416106, 1.394231583658549, 1.3800978204520298, 1.6162857805540969, 1.4508464805698282, 1.5655838249004133, 1.6638516454572758, 1.5316454971329598, 1.6796557293509604, 1.6282135261494923, 1.5772747916970364, 1.4399594349405038, 1.7243277521295404, 1.5736753500873593, 1.8238064254376039, 1.407214449553634, 1.49374777070057, 1.5310564739889798, 1.2923070080397427, 1.566848217619993, 1.6589128054797855]",1.4999293893755405,0.13534343737505172
384,4,16,25,"[1.6986926891355076, 1.2897180212280774, 1.5470046931937516, 1.5686264783905735, 1.6732020261810772, 1.620339004655181, 1.3919297434515205, 1.4464733583826084, 1.5618288558466122, 1.3830116808818955, 1.6234328159018734, 1.3289763492807258, 1.1877516248585374, 1.437065003365245, 1.4927794740167835, 1.6496001557701527, 1.4262482668174126, 1.3915315676521254, 1.391372428896402, 1.3329822816666623, 1.6919547630866738, 1.5640225708536795, 1.3946402233749353, 1.3876916566079551, 1.5773560574671908]",1.4999293893755405,0.13534343737505172
385,4,17,27,"[1.5754627074323555, 1.49572574830721, 1.3736851812013473, 1.4218569461759856, 1.3716511493409176, 1.3991343803243255, 1.5899290277807498, 1.565681307035222, 1.6485939765773971, 1.4958770863451611, 1.1757316367471304, 1.4494175953141852, 1.7238400937181786, 1.525787353787656, 1.3357893427668053, 1.2758793781999047, 1.453349389595811, 1.5767703333389442, 1.0442851551558219, 1.4325362183276982, 1.1244005660256322, 1.4220534185558595, 1.4649318733270158, 1.549622978667478, 1.358462221733385, 1.5367485320714933, 1.5630050298490548]",1.4999293893755405,0.13534343737505172
386,4,18,29,"[1.2527094349550632, 1.4792806293624388, 1.8093729411739652, 1.7761302377927572, 1.721060631463677, 1.6439593510441113, 1.6984353161261745, 1.3796609350440614, 1.5303013989271588, 1.3186433515728895, 1.4712104466836324, 1.4100062273433058, 1.5317691608117003, 1.3097697869644265, 1.603648037011966, 1.3917872409857268, 1.550022716023763, 1.451018018848822, 1.4138337326069528, 1.317734676040499, 1.5286191974774794, 1.572542446163788, 1.5047269877416487, 1.3036395090945527, 1.5757465300234608, 1.444741242908097, 1.620102936732038, 1.4393063346866894, 1.4450368101513962]",1.4999293893755405,0.13534343737505172
387,4,19,20,"[1.3666969496955461, 1.3932032939742207, 1.4681477147627553, 1.3464120244482567, 1.2954415102642742, 1.6438554996438624, 1.5976412499413266, 1.4615077140724955, 1.5030878618507897, 1.492480539606136, 1.534410495861303, 1.4789715906269505, 1.3223274696478375, 1.5341420847477982, 1.6261479368995302, 1.3730741171304441, 1.6487367189068376, 1.3781272332749852, 1.5246384911687936, 1.59139210241115]",1.4999293893755405,0.13534343737505172
388,4,20,23,"[1.3985779965463647, 1.5415385440325682, 1.6789259941217838, 1.51017465237383, 1.4688829954843055, 1.408942010640679, 1.605915273405597, 1.6638436228384899, 1.1692956396799465, 1.6670561300061897, 1.5433533962384056, 1.513582210775093, 1.506170037554854, 1.5939879797965397, 1.3600204409443282, 1.5730990825773319, 1.4509642575385615, 1.3621026501105475, 1.402262059375443, 1.6689974660828886, 1.543532204920943, 1.3739385032329912, 1.533193860946544]",1.4999293893755405,0.13534343737505172
389,4,21,24,"[1.3857038992665334, 1.6903294903707242, 1.4452006612502553, 1.83516158574116, 1.5736038171440665, 1.4784605442887768, 1.5684432841321718, 1.3526847324240603, 1.4063275736006584, 1.3960892995944572, 1.3952915104577233, 1.2993981638037357, 1.494757566320047, 1.5193364205832225, 1.50161716595828, 1.6060350349394072, 1.475172242814643, 1.4279998357778605, 1.40747301965336, 1.8195863008060942, 1.4224947715569292, 1.5188628628068963, 1.4268530505154722, 1.533055015929585]",1.4999293893755405,0.13534343737505172
390,4,22,23,"[1.496330903534931, 1.388095604281729, 1.7738838304713658, 1.6609964722266368, 1.7838438863794641, 1.4250691406716733, 1.285311229063671, 1.1014129323220514, 1.5385675520511974, 1.610133279985951, 1.4679679292962562, 1.5835351267317996, 1.3536373232058756, 1.4805228660020726, 1.3874358709447174, 1.5420925970429407, 1.3382107873132398, 1.6130392255370471, 1.4381678821336878, 1.3525770635985088, 1.3803045670746132, 1.3412798402723902, 1.4851234313641521]",1.4999293893755405,0.13534343737505172
391,4,23,23,"[1.4235450046135538, 1.5332145027452837, 1.4486691240171605, 1.500314886948768, 1.4655485839986047, 1.4880459761301943, 1.5328778190765195, 1.6394783429869946, 1.3603807635736647, 1.4070465697707486, 1.471071391367471, 1.4282811789229906, 1.2915951689056573, 1.5614623993509569, 1.580097495676005, 1.7190646435422297, 1.3232273309260316, 1.4988510490117875, 1.3604301995169366, 1.4503559371659953, 1.521815150074979, 1.564929506790313, 1.531872174530049]",1.4999293893755405,0.13534343737505172
392,4,0,27,"[1.9323179920404205, 1.707868052130979, 1.7311242083664609, 1.446494172508486, 2.156433290829704, 1.7544162445813771, 1.9432420570168039, 1.9539810250587648, 1.6635894826236601, 2.0043793330802493, 1.6108233637571199, 1.9488618096411023, 1.7293097587397095, 2.230083533908355, 2.0333651473987255, 1.9363062671273852, 1.8025847095250644, 1.8977120670963081, 1.7303941279519477, 2.0514663259048818, 1.6470963968945482, 2.025919311090077, 2.192592001058194, 1.8320868371416554, 1.748430602566255, 1.4631383078353026, 2.0120885006875113]",1.9384712783257214,0.2118741323874616
393,4,1,23,"[1.865130520054205, 2.2254483401954417, 1.9513679599892995, 2.1734806471678647, 1.8965203823721308, 1.7484709241882377, 2.314645248109386, 1.881351767567756, 1.8078181437033158, 1.8803603626046002, 2.2651990952637293, 1.8198050147299372, 2.086354492326974, 1.729651832188675, 1.92784577615103, 1.866089847128654, 1.997377515481004, 1.7605372446993812, 2.1074870166363806, 1.8963285196530892, 2.0448836910556145, 1.628565636242274, 1.6988946596065633]",1.9384712783257214,0.2118741323874616
394,4,2,27,"[2.020874128117055, 1.8066817054401494, 2.2200179876318553, 1.7509668372263596, 2.1671100457314623, 1.909491733205531, 2.120808660919683, 1.8171016215938907, 2.1599968891630184, 1.7080307196136426, 1.7567657886021861, 2.092006274530249, 1.7440198517725818, 2.2936642206431914, 2.267561977689605, 2.206018715079343, 1.9979557356955628, 1.5541514498051348, 2.049436298257712, 2.042473763959135, 1.9381473439266041, 2.2161488379411782, 2.310645797333636, 1.81882167308655, 1.7286811356345206, 1.6734967618949947, 1.887119495115128]",1.9384712783257214,0.2118741323874616
395,4,3,29,"[1.8717989113547482, 1.6336469359307513, 1.735879446637347, 1.8190507343468865, 1.9973467234085436, 1.9106296485240417, 1.9631854987995974, 2.23970503868555, 2.301108910449157, 2.105904966959123, 2.2406477953332233, 1.9489167054290726, 1.8086517624337979, 1.8490525912159275, 1.9885642303948885, 1.8103420923530276, 1.9848494867231634, 1.6944974768265073, 1.7069375851432584, 2.089320903300612, 2.2392361045592626, 1.975453598589896, 1.7314009657938474, 1.8497098771856533, 2.0894779939040626, 1.592033974773917, 2.168789467408744, 2.1148956880008716, 1.8118545201133776]",1.9384712783257214,0.2118741323874616
396,4,4,26,"[1.8614191558465356, 1.720041195897283, 1.73345628285561, 1.8656418709547147, 1.6844349774811938, 1.776182336580529, 2.1308053892928753, 2.2111292997664265, 2.11116112943248, 2.02889801827826, 2.0193814272295927, 1.9408045884588683, 2.2394086220218914, 2.057958838842399, 1.8705564741777747, 1.6835641019220497, 1.7504512353879957, 1.8352644878712594, 1.638993174105981, 1.8162538169126305, 1.8922036432152922, 1.9584240846161882, 2.0044768024966007, 1.697871817516287, 1.6347630331995222, 1.7417137541045298]",1.9384712783257214,0.2118741323874616
397,4,5,28,"[2.1757233972298056, 1.797678979445514, 2.189339873668379, 2.1814435953222624, 2.0461862644527207, 1.7301255828323578, 2.0276884925912877, 1.8062358790977138, 2.0801212292211106, 2.035823731411512, 1.5661954418023085, 1.7252496070373082, 1.8634218143399979, 1.80300354892912, 1.7986310940158525, 1.8836658966555366, 1.7082548246558231, 2.3352210442189385, 1.7963260784666037, 1.8523277593611815, 1.9590954030136674, 1.6707768862746804, 2.175078581030392, 1.8757959493710206, 1.8553049920961868, 1.8611230394708396, 1.8077554130255014, 2.138903808523012]",1.9384712783257214,0.2118741323874616
398,4,6,28,"[1.6520658097852388, 1.4250406963240125, 2.0084999506139574, 2.2694969891057895, 1.7190705957015888, 2.2589520736566375, 1.9889278628313087, 1.917423655266532, 1.8285405133939943, 1.9399743354568855, 2.146767017276898, 2.1219346588550123, 1.8130582235523776, 2.128789837290995, 1.9270195647863724, 1.9517550332179971, 1.8744317331279992, 1.5881646163740575, 2.042412452867947, 1.9210414868632957, 1.749784683413301, 1.9163047213241728, 2.343204000044443, 1.894286484681802, 1.5548813259308512, 1.904663806279316, 1.820941041894842, 1.9034933523562447]",1.9384712783257214,0.2118741323874616
399,4,7,23,"[1.8315136487819736, 2.2831578783914086, 1.7590187312605496, 1.720993332285478, 2.236380305899059, 1.7539615568192908, 2.071870674526651, 1.9742886340648318, 2.0619476692676115, 1.7609623572932993, 1.7097243483090865, 2.1333406079110313, 1.872940581655556, 2.1890467388228982, 1.8486675758505928, 1.5364469079691145, 1.8424959957718383, 1.9418685385348238, 1.9847607427858496, 2.1542044870905532, 1.3719317094994103, 1.9135850039973261, 1.4810883056575688]",1.9384712783257214,0.2118741323874616
400,4,8,25,"[1.9524099635602399, 2.0493483011319067, 2.33403137725538, 1.996954706592977, 1.8991473665256606, 2.0057607871508485, 2.032939478078143, 2.0139297767227142, 1.5663044543139795, 1.7547935814399693, 1.896466312179973, 1.857403119801748, 1.6569581716727515, 1.98893568147049, 1.6862492218758942, 1.728734619426511, 1.8866903500230858, 1.5695960380706342, 1.9567182065684667, 1.8901139882632458, 1.6721488343512942, 1.9095835303390278, 1.9260261547322324, 1.8442445173682604, 2.069295948718594]",1.9384712783257214,0.2118741323874616
401,4,9,21,"[1.9634976579355716, 1.723247396880648, 1.68594507778944, 2.3220498242824004, 1.9302848453945238, 2.048526890579895, 1.6493223475211503, 1.7618936469094473, 1.9506682856832211, 2.0360325102659043, 1.76474633727208, 2.4782166761688464, 1.8042173561171377, 2.089989559567955, 1.8485875662241529, 1.9004289728576067, 1.9191017744453416, 2.1107234797541845, 1.859258015755037, 2.0176244934882277, 1.9918592959589714]",1.9384712783257214,0.2118741323874616
402,4,10,25,"[2.0855945656671446, 2.0730667061182344, 1.8836357476467376, 1.9327862859714218, 2.0036547044249597, 2.0458748316102087, 1.547540469174772, 1.9403475760092008, 1.7026146007057454, 2.567194068291503, 1.879458963121319, 1.8672079851105856, 2.323511159774735, 2.4779074674927917, 2.167246714447596, 2.0997881405576933, 1.967909722388849, 1.8696330692906202, 1.782675530986578, 1.6161885623177998, 2.0706067098944767, 2.0544662456395413, 2.1123596266489684, 2.2621986160582344, 2.0057570773733717]",1.9384712783257214,0.2118741323874616
403,4,11,21,"[1.9369979625666305, 1.7093000461487806, 1.858591617750886, 1.901202318297822, 2.0638744794454764, 1.9153771588472572, 2.4139038102075983, 2.2506218461098833, 2.123563013026006, 1.7543540757371512, 1.6907179272537742, 1.9909023868188984, 2.024375063218455, 2.0446495296534772, 1.902674075524189, 2.0664784492771524, 1.7927720014359363, 1.4078247872821181, 2.0011611841921484, 2.060036121573115, 1.9727884869415335]",1.9384712783257214,0.2118741323874616
404,4,12,27,"[2.045489460508213, 1.8783918743985688, 1.345795858985289, 1.9928665150062221, 1.7124881425612362, 2.1654643599312706, 1.671200140742996, 2.0410519681539303, 2.1531383576413097, 1.6233202663823887, 1.791937888212708, 2.0381693391184226, 1.7344108718740614, 2.2585440927134135, 2.330059521918077, 2.2019800647317043, 1.801169668819321, 1.7677682217914201, 1.714656296837312, 2.0913065880326607, 1.875282672304039, 1.7340173063950979, 1.6843120197500503, 2.0374883758633615, 1.8179749800913367, 1.4501236826170112, 1.8158369913947516]",1.9384712783257214,0.2118741323874616
405,4,13,27,"[1.8829212936563247, 2.128904779149501, 2.046128833344139, 1.998678731847759, 1.959001031017726, 1.8376712297116362, 2.020602239708854, 1.912024866795403, 1.9169674176441955, 1.965714258998483, 1.9659829976365006, 1.9496954912707192, 1.573270139210568, 2.1376640818668293, 1.9113163704426006, 2.009858189558304, 2.0073476248205337, 2.262727554710108, 1.923387692509237, 1.9572457609629939, 1.6440706879019653, 1.7107475464408444, 1.736026146043083, 1.8613069316191737, 1.9767248564049684, 1.796787114395126, 1.8686571315431437]",1.9384712783257214,0.2118741323874616
406,4,14,24,"[1.8476891467598364, 1.7207397160319051, 2.0286797884331893, 1.9174517688648192, 2.0948577966311905, 2.239825434711156, 1.9436517734994914, 2.138728639479129, 2.38808519745171, 1.9117928939808377, 1.926449946815875, 2.0170231332692, 2.0696709749361446, 2.1348021329640514, 2.1945861151853574, 2.236056467511071, 1.6558702891914538, 1.7650776691273415, 2.0633475636060887, 1.7805610808426995, 1.8414149122521422, 2.167380614126198, 1.878708255341021, 1.8213781219716747]",1.9384712783257214,0.2118741323874616
407,4,15,23,"[1.6699192406942354, 1.8990524147491634, 1.9516092650036243, 2.0169297913137827, 2.0199506235313778, 1.8726994367101883, 2.0829047397853118, 1.7378844905412238, 2.0896079018711693, 1.8071899339621775, 1.998637253453462, 1.5202744317374113, 2.2843162808616255, 2.132126028263026, 2.0957099344500074, 2.2382852027675995, 1.923800980008847, 2.016315019331518, 1.9591860492353836, 2.1603803268887116, 1.9449325003012787, 2.224629606447536, 1.938722541766451]",1.9384712783257214,0.2118741323874616
408,4,16,28,"[1.6863285414701958, 1.811797622794362, 2.0787214403626186, 1.8229200206904461, 2.0964450336212805, 1.5897234578022927, 1.8557997175213317, 1.5045060248274698, 2.0425605803897433, 2.4185961420959403, 2.073976330471194, 2.0995300436253124, 1.816888767818862, 1.7758220379644654, 2.106438313824319, 1.6716322847569556, 2.0242637076421217, 2.2120247099294374, 2.0246458121824125, 1.3669224856052191, 1.771858003480386, 1.9635680832932645, 2.0308378857215685, 2.025712664863123, 1.6312665236569555, 2.4339996062554783, 1.8749746044755757, 2.1794238335849285]",1.9384712783257214,0.2118741323874616
409,4,17,21,"[1.9568979512803426, 1.5996202611471073, 2.230896200603655, 1.8453331594301365, 2.049603695582213, 1.8002368103914992, 1.79129328524336, 1.9718684134860636, 1.9502246264229528, 1.9837688729704408, 1.9786249756388106, 2.158397049181845, 1.8746617095549434, 1.628095865536679, 1.648960083783022, 1.9841629689025517, 2.0825031698290557, 2.3286357858635593, 1.917659347686827, 2.065946151423458, 1.7890703633975216]",1.9384712783257214,0.2118741323874616
410,4,18,22,"[1.6366015875522488, 1.72451260928527, 2.159674021256782, 1.4532143582678225, 1.8547209163623406, 2.071406611400785, 2.00903870237129, 1.5984333935691266, 1.6813772971365744, 2.1722181327733234, 1.8265116595526707, 1.7273351914499746, 2.3168713687477216, 1.809787396271769, 1.702532298669532, 1.7861816762447642, 1.872431258880471, 1.8816393249067216, 1.9268340077690687, 1.7274248261333636, 1.7290015288137082, 1.4649120071806967]",1.9384712783257214,0.2118741323874616
411,4,19,23,"[1.3830666280202715, 1.7976144207637732, 2.185782632384112, 1.6998729920958462, 1.890406429286097, 1.6750594460079131, 2.0889667332162647, 1.8012204647906478, 1.7491220091422215, 1.638597106457893, 1.960540429567505, 1.7964806577434709, 2.063823723533316, 2.0307828938908097, 2.0932777106935365, 1.6817410604332559, 2.3281127611810852, 2.2055780846775397, 1.7110782444862882, 1.7682034186349511, 1.895634138842912, 2.0945418973484866, 1.8674716518312942]",1.9384712783257214,0.2118741323874616
412,4,0,25,"[1.571129230557689, 1.7158524141129279, 1.9128010688959678, 1.84040133555348, 2.181184748055349, 1.7344289882572566, 2.104086749877972, 2.028892617916192, 1.6169977945419438, 1.914999005708626, 1.6583561604731698, 2.1380541417096572, 1.8490345646080826, 2.250122828881824, 2.1789041730157805, 1.8533378065731982, 2.093595340038656, 1.8396631654409763, 2.037410428049354, 1.6721517351440316, 2.2661432364263243, 1.892425353395487, 1.9085522454935266, 1.5741431856882282, 2.1065048608663353]",1.9469863000573637,0.2086519517561014
413,4,1,22,"[2.1306549269929214, 1.7321985638645105, 1.9345867998107273, 2.062450606621282, 1.9799951432993177, 2.189567235954723, 1.813514660538975, 2.1270437214091653, 2.214468935537708, 1.7791360569272607, 2.2437288033476808, 2.0610641498218603, 1.8851009535369072, 2.4471963896982674, 1.837244021189131, 1.8589818780677125, 2.0990924295347058, 1.7366372489707314, 1.7716310390391476, 2.007673794973858, 1.9265520882319436, 2.172684997798716]",1.9469863000573637,0.2086519517561014
414,4,2,26,"[1.9865514195866656, 2.0118870884153477, 2.1298199887574922, 2.0417024541215776, 2.1184129712735316, 1.7686066886176142, 1.83504709337502, 1.9011035167604329, 1.6329823735124642, 1.6743139441307067, 2.0399737261532156, 1.8629190260114235, 2.142265499161428, 1.9915812679677647, 1.957065647137595, 1.8383477534518322, 2.052623960873382, 2.262080882138589, 1.6173227699125128, 2.2331190408252093, 1.946797782334857, 2.184575535833933, 1.9173991250110407, 2.18695097505456, 1.6082818975139894, 2.060898000623246]",1.9469863000573637,0.2086519517561014
415,4,3,20,"[1.9531429890293364, 2.3475366050411313, 1.8919963584239614, 2.103832312696171, 1.6390392363230317, 1.8287680565335136, 1.4132091721571758, 1.9697736018626497, 1.7125276091045207, 2.120779741640754, 1.632694707554896, 1.7024946340366762, 1.438899112361983, 2.2509273873135136, 2.0172131254326104, 2.2824838192230144, 2.0153257946062304, 1.7185428778609035, 1.827207298031582, 1.7930804551280928]",1.9469863000573637,0.2086519517561014
416,4,4,24,"[2.016925834695432, 1.6342780277839388, 2.301186079018641, 2.0650357324726976, 1.9171824494773422, 1.8546252107811512, 2.168197583869835, 1.9281947346105253, 1.7111884189535478, 1.8334578454264567, 2.0483581601266487, 1.4937048557999106, 2.205361088017946, 1.9023414799665743, 1.9746802995252781, 1.9555577041437633, 2.0262109841426637, 2.003919877248746, 2.0691640777655405, 2.1883753506621915, 1.965501591572554, 1.9860773442136892, 1.7881573428578947, 1.8014402252324395]",1.9469863000573637,0.2086519517561014
417,4,5,26,"[2.02958767598844, 1.7994289138329123, 1.6748394200825898, 1.9739116488729858, 2.2610114783247783, 1.9390093081406001, 1.9531198077352239, 1.798178084846197, 1.8395833011037304, 1.7452533076117418, 2.12584747818584, 1.683450655633133, 1.8929094619547795, 2.1967701023899653, 1.7383029910908194, 1.8924108931649595, 1.8639267860544035, 1.7227953582047344, 2.045679206975807, 1.9476727741426978, 1.9222921426803863, 1.7318520152692767, 2.2006288200200745, 2.101074916310142, 1.8724232975653217, 2.1602989620448727]",1.9469863000573637,0.2086519517561014
418,4,6,23,"[2.2249891285202166, 2.126595541994657, 1.4987719095082348, 1.8290268134562921, 2.127067199295577, 2.0484735857630256, 1.773200092039281, 1.544663286521761, 2.085142136310646, 1.986657812956788, 1.920981820475906, 2.0958628579428953, 1.7003351451614337, 2.0800785323370388, 1.721939176495638, 2.2143525684016563, 2.20401912210746, 1.8374704347119477, 2.0988803783529666, 1.8321471118841792, 1.695759816046322, 1.9392620118526276, 2.1012161071977444]",1.9469863000573637,0.2086519517561014
